id,label,channel,category,text,pattern_source
228,scam,WhatsApp,Lottery Scam,Fake receipt generated of Rs 22865. Confirm immediately: http://govt-subsidy.in,synthetic_generated
229,scam,WhatsApp,Refund Fraud,Pay Rs 18328 penalty to avoid FIR. Complete UPI payment at http://refund-portal.org,synthetic_generated
230,scam,SMS,Fake QR,You have received Rs 25873 in your SBI account. Click http://npci-update.com to claim instantly.,synthetic_generated
231,scam,WhatsApp,Cashback Scam,Suspicious login detected on your Kotak UPI account. Secure now: http://securebanking.co.in,synthetic_generated
232,scam,SMS,Lottery Scam,Govt subsidy Rs 22197 credited. Verify UPI ID at http://securebanking.co.in,synthetic_generated
233,scam,SMS,Govt Subsidy,Fake receipt generated of Rs 9703. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
234,scam,WhatsApp,Account Block,You have received Rs 40100 in your ICICI account. Click http://instant-claim.co to claim instantly.,synthetic_generated
235,scam,WhatsApp,KYC Update,Congratulations! You won Rs 13754 lottery. Claim via UPI now: http://kyc-update.com,synthetic_generated
236,scam,WhatsApp,KYC Update,Fake receipt generated of Rs 2999. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
237,scam,SMS,KYC Update,Your KYC for PNB is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
238,scam,WhatsApp,Fake QR,Get free cashback Rs 39685 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
239,scam,WhatsApp,Lottery Scam,Suspicious login detected on your Axis UPI account. Secure now: http://upi-verify.in,synthetic_generated
240,scam,WhatsApp,Impersonation,Congratulations! You won Rs 39381 lottery. Claim via UPI now: http://upi-verify.in,synthetic_generated
241,scam,SMS,Cashback Scam,PAN KYC verification failed. Update here http://upi-helpdesk.net,synthetic_generated
242,scam,SMS,Fake Loan,Fake receipt generated of Rs 11388. Confirm immediately: http://secure-upi.co.in,synthetic_generated
243,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
244,scam,SMS,Account Block,Loan approved Rs 23437. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
245,scam,SMS,Impersonation,Get free cashback Rs 17574 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
246,scam,SMS,Overpayment,Fake receipt generated of Rs 11122. Confirm immediately: http://kyc-update.com,synthetic_generated
247,scam,WhatsApp,Cashback Scam,Your electricity bill Rs 1653 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
248,scam,WhatsApp,KYC Update,Your electricity bill Rs 46017 unpaid. Pay now via http://govt-subsidy.in to avoid disconnection.,synthetic_generated
249,scam,WhatsApp,Fake QR,Refund of Rs 18515 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
250,scam,SMS,Overpayment,Your HDFC debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
251,scam,WhatsApp,Impersonation,Refund of Rs 49254 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
252,scam,SMS,Account Block,Pay Rs 5302 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
253,scam,SMS,Account Block,Your PNB debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
254,scam,SMS,Refund Fraud,Pay Rs 47191 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
255,scam,WhatsApp,Account Block,Congratulations! You won Rs 14809 lottery. Claim via UPI now: http://upi-verify.in,synthetic_generated
256,scam,WhatsApp,Govt Subsidy,Refund of Rs 8618 is pending. Confirm your UPI ID here: http://secure-upi.co.in,synthetic_generated
257,scam,WhatsApp,Refund Fraud,Refund of Rs 37970 is pending. Confirm your UPI ID here: http://securebanking.co.in,synthetic_generated
258,scam,WhatsApp,Govt Subsidy,PAN KYC verification failed. Update here http://instant-claim.co,synthetic_generated
259,scam,SMS,Govt Subsidy,Your KYC for Axis is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
260,scam,WhatsApp,Fake Loan,Pay Rs 24564 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
261,scam,SMS,Fake Loan,Refund of Rs 41211 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
262,scam,WhatsApp,Fake Loan,Pay Rs 24641 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
263,scam,SMS,Cashback Scam,Pay Rs 18015 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
264,scam,WhatsApp,Overpayment,Get free cashback Rs 39629 on UPI. Claim offer: http://npci-update.com,synthetic_generated
265,scam,SMS,Overpayment,Congratulations! You won Rs 32960 lottery. Claim via UPI now: http://securebanking.co.in,synthetic_generated
266,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
267,scam,SMS,Account Block,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
268,scam,WhatsApp,Refund Fraud,Fake receipt generated of Rs 35923. Confirm immediately: http://refund-portal.org,synthetic_generated
269,scam,WhatsApp,Govt Subsidy,You have received Rs 2160 in your Kotak account. Click http://npci-update.com to claim instantly.,synthetic_generated
270,scam,SMS,Lottery Scam,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://upi-verify.in",synthetic_generated
271,scam,WhatsApp,Fake QR,Fake receipt generated of Rs 37070. Confirm immediately: http://securebanking.co.in,synthetic_generated
272,scam,WhatsApp,KYC Update,Pay Rs 11256 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
273,scam,WhatsApp,KYC Update,Get free cashback Rs 36370 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
274,scam,SMS,Govt Subsidy,Suspicious login detected on your HDFC UPI account. Secure now: http://govt-subsidy.in,synthetic_generated
275,scam,WhatsApp,Impersonation,Suspicious login detected on your ICICI UPI account. Secure now: http://refund-portal.org,synthetic_generated
276,scam,WhatsApp,Refund Fraud,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
277,scam,SMS,Lottery Scam,Your KYC for Axis is expiring today. Update now to avoid suspension: http://securebanking.co.in,synthetic_generated
278,scam,SMS,Overpayment,Pay Rs 3966 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
279,scam,WhatsApp,KYC Update,Your electricity bill Rs 29477 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
280,scam,SMS,Lottery Scam,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
281,scam,WhatsApp,KYC Update,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
282,scam,WhatsApp,Fake Loan,Govt subsidy Rs 35019 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
283,scam,WhatsApp,Fake Loan,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
284,scam,WhatsApp,Fake QR,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
285,scam,SMS,Govt Subsidy,Your KYC for BOB is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
286,scam,WhatsApp,Fake Loan,Suspicious login detected on your Axis UPI account. Secure now: http://kyc-update.com,synthetic_generated
287,scam,SMS,Account Block,Loan approved Rs 12926. Pay processing fee Rs 500 at http://securebanking.co.in,synthetic_generated
288,scam,WhatsApp,Fake QR,Govt subsidy Rs 4289 credited. Verify UPI ID at http://refund-portal.org,synthetic_generated
289,scam,SMS,Overpayment,Suspicious login detected on your Kotak UPI account. Secure now: http://securebanking.co.in,synthetic_generated
290,scam,SMS,KYC Update,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
291,scam,WhatsApp,Refund Fraud,Your electricity bill Rs 36239 unpaid. Pay now via http://secure-upi.co.in to avoid disconnection.,synthetic_generated
292,scam,WhatsApp,Fake Loan,Refund of Rs 9149 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
293,scam,SMS,Overpayment,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://securebanking.co.in,synthetic_generated
294,scam,WhatsApp,Impersonation,Fake receipt generated of Rs 743. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
295,scam,SMS,Fake QR,Suspicious login detected on your BOB UPI account. Secure now: http://securebanking.co.in,synthetic_generated
296,scam,SMS,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
297,scam,WhatsApp,Govt Subsidy,Your electricity bill Rs 36300 unpaid. Pay now via http://refund-portal.org to avoid disconnection.,synthetic_generated
298,scam,SMS,Lottery Scam,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
299,scam,WhatsApp,Impersonation,Congratulations! You won Rs 42166 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
300,scam,SMS,Fake QR,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
301,scam,SMS,KYC Update,Govt subsidy Rs 9641 credited. Verify UPI ID at http://kyc-update.com,synthetic_generated
302,scam,SMS,Lottery Scam,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
303,scam,WhatsApp,Lottery Scam,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
304,scam,SMS,Account Block,Govt subsidy Rs 40290 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
305,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
306,scam,SMS,Refund Fraud,Your PNB debit card has been blocked. Click http://kyc-update.com to unblock immediately.,synthetic_generated
307,scam,SMS,Impersonation,"Dear customer, your ICICI UPI account will be blocked in 24 hrs. Verify now: http://npci-update.com",synthetic_generated
308,scam,SMS,Account Block,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
309,scam,SMS,Refund Fraud,Govt subsidy Rs 36278 credited. Verify UPI ID at http://refund-portal.org,synthetic_generated
310,scam,SMS,Fake QR,Your electricity bill Rs 9744 unpaid. Pay now via http://upi-verify.in to avoid disconnection.,synthetic_generated
311,scam,WhatsApp,Cashback Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
312,scam,WhatsApp,Fake Loan,Refund of Rs 30801 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
313,scam,WhatsApp,Account Block,PAN KYC verification failed. Update here http://instant-claim.co,synthetic_generated
314,scam,SMS,KYC Update,Pay Rs 10175 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
315,scam,SMS,KYC Update,Refund of Rs 6116 is pending. Confirm your UPI ID here: http://upi-verify.in,synthetic_generated
316,scam,SMS,Fake QR,Your electricity bill Rs 28467 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
317,scam,SMS,Lottery Scam,Govt subsidy Rs 27050 credited. Verify UPI ID at http://securebanking.co.in,synthetic_generated
318,scam,WhatsApp,Overpayment,Get free cashback Rs 36764 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
319,scam,SMS,Refund Fraud,Get free cashback Rs 28843 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
320,scam,SMS,Refund Fraud,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
321,scam,SMS,Cashback Scam,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://kyc-update.com,synthetic_generated
322,scam,SMS,Fake Loan,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
323,scam,WhatsApp,Cashback Scam,Loan approved Rs 27265. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
324,scam,WhatsApp,Impersonation,Loan approved Rs 7649. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
325,scam,WhatsApp,Fake QR,Congratulations! You won Rs 28091 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
326,scam,SMS,Govt Subsidy,Your KYC for Axis is expiring today. Update now to avoid suspension: http://kyc-update.com,synthetic_generated
327,scam,WhatsApp,KYC Update,Your Kotak debit card has been blocked. Click http://secure-upi.co.in to unblock immediately.,synthetic_generated
328,scam,SMS,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
329,scam,SMS,Cashback Scam,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
330,scam,WhatsApp,Fake QR,You have received Rs 17737 in your Axis account. Click http://npci-update.com to claim instantly.,synthetic_generated
331,scam,WhatsApp,Lottery Scam,Pay Rs 30295 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
332,scam,SMS,Fake QR,Congratulations! You won Rs 6887 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
333,scam,WhatsApp,Govt Subsidy,Fake receipt generated of Rs 20752. Confirm immediately: http://npci-update.com,synthetic_generated
334,scam,WhatsApp,Overpayment,Get free cashback Rs 40669 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
335,scam,SMS,Cashback Scam,Congratulations! You won Rs 23772 lottery. Claim via UPI now: http://secure-upi.co.in,synthetic_generated
336,scam,SMS,KYC Update,Refund of Rs 47633 is pending. Confirm your UPI ID here: http://upi-verify.in,synthetic_generated
337,scam,SMS,Cashback Scam,Suspicious login detected on your Axis UPI account. Secure now: http://govt-subsidy.in,synthetic_generated
338,scam,SMS,Fake Loan,You have received Rs 34408 in your BOB account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
339,scam,SMS,Account Block,Your KYC for SBI is expiring today. Update now to avoid suspension: http://upi-verify.in,synthetic_generated
340,scam,WhatsApp,Cashback Scam,"Dear customer, your ICICI UPI account will be blocked in 24 hrs. Verify now: http://kyc-update.com",synthetic_generated
341,scam,WhatsApp,Refund Fraud,Get free cashback Rs 11020 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
342,scam,SMS,Fake Loan,Loan approved Rs 8928. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
343,scam,WhatsApp,Cashback Scam,Pay Rs 42249 penalty to avoid FIR. Complete UPI payment at http://govt-subsidy.in,synthetic_generated
344,scam,SMS,Overpayment,Refund of Rs 6528 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
345,scam,SMS,Impersonation,Get free cashback Rs 49204 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
